,sci_name,presence,origin,seasonal,compiler,yrcompiled,citation,generalisd,legend,Shape_Length,Shape_Area,MAT_nichefrac_1980,MAT_change_1980,MTWM_nichefrac_1980,MTWM_change_1980,MTCM_nichefrac_1980,MTCM_change_1980,AP_nichefrac_1980,AP_change_1980,PDQ_nichefrac_1980,PDQ_change_1980
9119,Cycloramphus acangatan,1,1,1,Gabryella Mesquita,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),5.9721172114454575,1.8461158684077683,1.0,0.257596880197525,0.978349459001538,0.5536573529243469,1.0,-0.21321631968021393,1.0,-0.0025840015150606632,1.0,-0.00011055407230742276
9120,Cycloramphus bandeirensis,1,1,1,Gabryella Mesquita,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),0.3484277066018206,0.0036018626529583505,1.0,0.3655145466327667,1.0,0.30767539143562317,1.0,0.11624821275472641,1.0,-0.0010828346712514758,1.0,0.00011935980000998825
9121,Cycloramphus bandeirensis,3,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Possibly Extant (resident),0.24617088616119642,0.001187330679332216,1.0,0.34100914001464844,1.0,0.24050521850585938,1.0,0.117919921875,1.0,-0.0011209584772586823,1.0,0.00022320030257105827
9122,Cycloramphus bolitoglossus,1,1,1,Gabryella Mesquita,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),5.250196146742121,1.5133102688089157,1.0,0.08999405801296234,1.0,0.5234999060630798,1.0,-0.3988456726074219,1.0,-0.002581946784630418,1.0,-0.0003120696637779474
9123,Cycloramphus bolitoglossus,1,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),1.3816742562669868,0.04100765158399304,1.0,0.08134093880653381,1.0,0.2715229094028473,1.0,-0.012295396067202091,1.0,-0.0018659321358427405,1.0,-0.00015920764417387545
9124,Cycloramphus boraceiensis,1,1,1,Gabryella Mesquita,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),0.9871477020495871,0.03026624507784239,1.0,0.14566081762313843,1.0,0.13270443677902222,1.0,0.09955691546201706,1.0,0.001430393080227077,1.0,0.000789132434874773
9125,Cycloramphus boraceiensis,1,1,1,Gabryella Mesquita,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),1.0601126002207466,0.01660616493423138,1.0,0.18698735535144806,1.0,0.08224629610776901,1.0,0.11778899282217026,1.0,0.00034612283343449235,1.0,0.000680193305015564
9126,Cycloramphus boraceiensis,1,1,1,Gabryella Mesquita,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),8.084351859275817,0.49987284192960085,1.0,0.2862424850463867,1.0,0.247256800532341,1.0,0.06729704141616821,1.0,-0.0009176807361654937,1.0,0.0004429689724929631
9127,Cycloramphus brasiliensis,1,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),3.8687882692425344,0.34464456739029614,1.0,0.345975399017334,1.0,0.11935465782880783,1.0,0.15914908051490784,1.0,-0.004111434333026409,1.0,0.0002514431835152209
9128,Cycloramphus carvalhoi,1,1,1,Gabryella Mesquita,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),8.755276245213489,2.0392217269287496,1.0,0.337111234664917,1.0,0.20976798236370087,0.9634752959160289,0.089385025203228,1.0,-0.0016981774242594838,1.0,0.00010376544378232211
9129,Cycloramphus catarinensis,4,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Possibly Extinct,0.08527948045300897,0.0005787089461354485,1.0,0.11415290087461472,1.0,0.5695819854736328,1.0,-0.2529897689819336,1.0,-0.002210322767496109,1.0,0.00012743938714265823
9130,Cycloramphus cedrensis,4,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Possibly Extinct,0.08620039539281198,0.0005912753289092917,1.0,0.10191535949707031,1.0,0.6103458404541016,1.0,-0.5255441665649414,1.0,-0.001967962831258774,1.0,-0.00029868632555007935
9131,Cycloramphus diringshofeni,4,1,1,Gabryella Mesquita,2021,IUCN (International Union for Conservation of Nature),0,Possibly Extinct,0.09520628876306794,0.0007212806829964028,1.0,0.09884071350097656,1.0,0.6106729507446289,1.0,-0.4281764030456543,1.0,-0.0015469957143068314,1.0,-2.3609025447512977e-05
9132,Cycloramphus duseni,1,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),0.08861948896534544,0.000624928401872957,1.0,0.15184783935546875,1.0,0.5523548126220703,1.0,-0.3527708053588867,1.0,-0.0031728222966194153,1.0,-0.0004296107217669487
9133,Cycloramphus faustoi,1,1,1,Sheila Andrade,2021,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),0.09931371108184518,0.00016027760184508292,1.0,0.1104278489947319,1.0,0.09787368774414062,1.0,0.11303329467773438,1.0,0.00118318572640419,1.0,0.00105375237762928
9134,Cycloramphus granulosus,4,1,1,Gabryella Mesquita,2021,IUCN (International Union for Conservation of Nature),0,Possibly Extinct,3.3827366906298058,0.37261003936952475,1.0,0.36375322937965393,1.0,0.27637627720832825,1.0,0.08840227127075195,1.0,-0.003139183856546879,1.0,0.00017803924856707454
9135,Cycloramphus heyeri,4,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Possibly Extinct,0.26433009003474656,0.0022940111839899776,1.0,0.3949803113937378,1.0,0.41549456119537354,1.0,0.08709577471017838,1.0,-0.003997491672635078,1.0,0.00011532544158399105
9136,Cycloramphus heyeri,1,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),0.08900728092850366,0.0006304096442028426,1.0,0.40149495005607605,1.0,0.5341377258300781,1.0,0.046408649533987045,1.0,-0.0041012242436409,1.0,-4.753563553094864e-05
9137,Cycloramphus izecksohni,1,1,1,Gabryella Mesquita,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),2.45552269007007,0.37611693536286483,1.0,0.11930860579013824,1.0,0.5477977395057678,1.0,-0.3646737039089203,1.0,-0.003723268397152424,1.0,-0.0003703261900227517
9138,Cycloramphus juimirim,1,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),0.14836385535930816,0.0011955535126081439,1.0,0.24299049377441406,1.0,0.45580676198005676,1.0,-0.16834735870361328,1.0,-0.0016386732459068298,1.0,-0.0003072870895266533
9139,Cycloramphus juimirim,3,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Possibly Extant (resident),3.367377586434745,0.1266752302443314,1.0,0.22057771682739258,0.8570204262969472,0.44226598739624023,1.0,-0.14897118508815765,1.0,-0.0016901289345696568,1.0,-0.0003782101848628372
9140,Cycloramphus lithomimeticus,1,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),0.053425545797585856,0.00016654782162977432,1.0,0.2727546691894531,1.0,0.10427474975585938,1.0,0.17337989807128906,1.0,-0.0004657357931137085,1.0,0.00042078361730091274
9141,Cycloramphus lutzorum,1,1,1,"Gabryella Mesquita
",2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),6.398487702671884,2.1780338998540665,1.0,0.18820439279079437,0.9621437617907678,0.5326707363128662,1.0,-0.31871411204338074,1.0,-0.003249136498197913,1.0,-0.000518051499966532
9142,Cycloramphus migueli,1,1,1,Gabryella Mesquita,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),14.616183463998373,1.795034437766869,1.0,0.14326778054237366,1.0,-0.3368889093399048,1.0,0.12582531571388245,0.9795148122330888,0.0024518677964806557,0.9796249142280975,0.0008076060912571847
9143,Cycloramphus mirandaribeiroi,3,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Possibly Extant (resident),1.9138321582772282,0.11948800052847507,1.0,0.1503513902425766,1.0,0.5090310573577881,1.0,-0.32088416814804077,1.0,-0.0051580630242824554,1.0,-0.0005457923398353159
9144,Cycloramphus mirandaribeiroi,1,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),2.6577828225010265,0.10713760263939386,1.0,0.16561947762966156,1.0,0.5102750062942505,1.0,-0.3382358253002167,1.0,-0.004061756189912558,1.0,-0.0005424342234618962
9145,Cycloramphus ohausi,4,1,1,Lauren Warr,2021,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Possibly Extinct,1.703643838120488,0.05562395749846816,1.0,0.3423061966896057,1.0,0.12907855212688446,1.0,0.16156156361103058,1.0,-0.004773974418640137,1.0,0.0004014493606518954
9146,Cycloramphus organensis,1,1,1,Rob Ward,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),0.05251978634514736,0.00017446673150722452,1.0,0.3481006622314453,1.0,0.08400917053222656,1.0,0.1655111312866211,1.0,-0.003505907952785492,1.0,0.0004129074513912201
9147,Cycloramphus organensis,3,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Possibly Extant (resident),0.6538840308095251,0.006481917042796974,1.0,0.3481006622314453,1.0,0.08400917053222656,1.0,0.1655111312866211,1.0,-0.003505907952785492,1.0,0.0004129074513912201
9148,Cycloramphus parvulus,1,1,1,Gabryella Mesquita,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),1.4693263233356422,0.015817371810106732,1.0,0.18478631973266602,1.0,0.0827922597527504,1.0,0.11844068765640259,1.0,0.00033671557321213186,1.0,0.0006787402671761811
9149,Cycloramphus parvulus,1,1,1,Gabryella Mesquita,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),14.592040900606822,1.8376044855645326,1.0,0.3139690160751343,1.0,0.15693461894989014,1.0,0.14882203936576843,0.9818892205458716,-0.0019761952571570873,0.9818892205458716,0.0002515951928216964
9150,Cycloramphus semipalmatus,4,1,1,Gabryella Mesquita,2021,IUCN (International Union for Conservation of Nature),0,Possibly Extinct,3.3239923038583457,0.3325401429185314,1.0,0.3034491240978241,1.0,0.39919722080230713,1.0,-0.0250090342015028,1.0,-0.002662236802279949,1.0,0.00032041469239629805
9151,Cycloramphus stejnegeri,4,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Possibly Extinct,0.09193048740217794,0.0006724988506962689,1.0,0.3481006622314453,1.0,0.08400917053222656,1.0,0.1655111312866211,1.0,-0.003505907952785492,1.0,0.0004129074513912201
9152,Cycloramphus valae,4,1,1,Lauren Warr,2021,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Possibly Extinct,2.6962602379975116,0.09898420998446386,1.0,0.0952649787068367,1.0,0.6926939487457275,1.0,-0.21637214720249176,1.0,-0.0009647405240684748,1.0,-0.0002081196435028687
9153,Dasypops schirchi,1,1,1,"Gabryella Mesquita
",2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),14.054866556961159,4.337232397860615,0.9905970428467077,0.24542802572250366,1.0,-0.00011015839118044823,1.0,0.08945624530315399,0.9906122683886274,0.00045944887096993625,1.0,0.0001289610518142581
9154,Dendrophryniscus krausae,1,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),0.08388044649959216,0.0005598763824552501,1.0,0.052613258361816406,1.0,0.5912132263183594,1.0,-0.19424867630004883,1.0,0.0009367838501930237,1.0,-7.469113916158676e-05
9155,Dendrophryniscus krausae,1,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),0.08372559245495503,0.000557811083638038,1.0,0.06226539611816406,1.0,0.5175838470458984,1.0,-0.02673625946044922,1.0,0.0019406825304031372,1.0,4.575774073600769e-05
9156,Dendrophryniscus oreites,1,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature).,0,Extant (resident),0.09456374379597025,0.0007115775292080627,1.0,0.19960403442382812,1.0,-0.24929237365722656,1.0,0.07595062255859375,1.0,0.002257581800222397,1.0,0.0005058879032731056
9157,Dendrophryniscus oreites,3,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature).,0,Possibly Extant (resident),1.0321907606336937,0.00882793052375787,1.0,0.1942450851202011,1.0,-0.30124738812446594,1.0,0.08022485673427582,1.0,0.0020100055262446404,1.0,0.0003812269715126604
9158,Dendrophryniscus organensis,1,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),0.02909397834947871,4.604275946486239e-05,1.0,0.3481006622314453,1.0,0.08400917053222656,1.0,0.1655111312866211,1.0,-0.003505907952785492,1.0,0.0004129074513912201
9159,Dendrophryniscus proboscideus,1,1,1,Gabryella Mesquita,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),11.651011350612844,5.386091682577904,1.0,0.1349790394306183,1.0,-0.38353055715560913,1.0,0.0848081186413765,0.9913314466679575,0.0023155331145972013,0.9913780376500152,0.0006458691786974669
9160,Dendrophryniscus skuki,1,1,1,Sheila Andrade,2021,IUCN (International Union for Conservation of Nature) & Conservation International.,0,Extant (resident),0.09761483769675841,0.0007500572561317583,1.0,0.1567535400390625,1.0,-0.05571174994111061,1.0,0.13329505920410156,1.0,0.0021324455738067627,1.0,0.0009989310055971146
9161,Dendrophryniscus stawiarskyi,1,1,1,Sheila Andrade,2021,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),0.2534632348831996,0.005112214384754405,1.0,0.016182979568839073,1.0,0.7552356719970703,1.0,-0.459000825881958,1.0,-0.0011776464525610209,1.0,-0.00010219714022241533
9162,Dendropsophus anataliasiasi,1,1,1,Gabryella Mesquita,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),40.63966356763138,55.595164031161886,1.0,-0.20373930037021637,1.0,-1.0085970163345337,1.0,-0.38345757126808167,1.0,0.002225105883553624,0.9897192174009257,0.000252689904300496
9163,Dendropsophus araguaya,1,1,1,Gabryella Mesquita,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),17.468539275011135,6.301945343024254,1.0,-0.053210631012916565,1.0,-0.9717553853988647,1.0,-0.2867279052734375,1.0,-0.0005622845492325723,1.0,4.0101800550473854e-05
9164,Dendropsophus araguaya,3,1,1,Gabryella Mesquita,2021,IUCN (International Union for Conservation of Nature),0,Possibly Extant (resident),40.174415259046874,16.04329237521846,1.0,-0.25430160760879517,0.9972339908221408,-1.2265796661376953,1.0,-0.34389233589172363,1.0,0.002623740117996931,0.9655646006321881,0.0003504249034449458
9165,Dendropsophus bilobatus,1,1,1,Gabryella Mesquita,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),14.8775409961077,5.086037306719308,1.0,0.033943139016628265,1.0,-0.17378228902816772,1.0,-0.22368364036083221,1.0,-0.00036480315611697733,1.0,0.0005262141348794103
9166,Dendropsophus limai,1,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),1.3220715018738445,0.015504539856896739,1.0,0.2226479947566986,1.0,0.2545064389705658,1.0,-0.02416769601404667,1.0,-0.0020264361519366503,1.0,0.0005864345584996045
9167,Dendropsophus meridianus,1,1,1,Gabryella Mesquita,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),8.561395943935798,2.03735030398632,1.0,0.30790838599205017,1.0,0.09599779546260834,1.0,0.17833979427814484,1.0,-0.0020479781087487936,1.0,0.00013881089398637414
9168,Dendropsophus minimus,1,1,1,Sheila Andrade,2021,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),0.12634152045325847,0.0012701976634047123,1.0,-0.23992347717285156,1.0,-0.5353546142578125,1.0,-0.11439323425292969,1.0,0.010269448161125183,1.0,0.002569650299847126
9169,Dendropsophus nekronastes,3,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Possibly Extant (resident),0.16234645420552093,0.0005566136438442361,1.0,0.1855945587158203,1.0,-0.4166202247142792,1.0,0.09989643096923828,1.0,0.0013335887342691422,1.0,0.00027123535983264446
9170,Dendropsophus nekronastes,1,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),0.04462263101335193,7.421609157694066e-05,1.0,0.17151831090450287,1.0,-0.49918174743652344,1.0,0.09459305554628372,1.0,0.001499459147453308,1.0,0.00029985513538122177
9171,Dendropsophus pauiniensis,1,1,1,Sheila Andrade,2021,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),0.14060900581223656,0.0015732776980547079,1.0,0.12225723266601562,1.0,0.14156341552734375,1.0,-0.2264118194580078,1.0,-0.0006347894668579102,1.0,0.0007775337435305119
9172,Dendropsophus rhea,1,1,1,Sheila Andrade,2021,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),0.11833694383353693,0.0011143453606901272,1.0,0.4225635826587677,1.0,0.5347461700439453,1.0,-0.018520355224609375,1.0,-0.003846630221232772,1.0,0.0001393449492752552
9173,Dendropsophus rozenmani,1,1,1,Kelsey Neam,2020,IUCN (International Union for Conservation of Nature),0,Extant (resident),2.1151829157638424,0.3443416698297685,1.0,0.021413233131170273,1.0,-0.13591893017292023,1.0,-0.1936202347278595,1.0,-0.001673850347287953,1.0,4.399749741423875e-05
9174,Dendropsophus rozenmani,1,1,1,Kelsey Neam,2020,IUCN (International Union for Conservation of Nature),0,Extant (resident),8.373911391181657,4.018128749044471,1.0,0.004268997814506292,1.0,-0.08808029443025589,1.0,-0.4308624267578125,1.0,0.0017046094872057438,1.0,0.00036000218824483454
9175,Dendropsophus ruschii,1,1,1,Gabryella Mesquita,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),6.347321058718733,2.3112347217497606,1.0,0.3385182023048401,1.0,0.20377117395401,0.963674215349021,0.11340458691120148,1.0,-0.0007583335391245782,1.0,-5.107470315124374e-06
9176,Dendropsophus tritaeniatus,1,1,1,Gabryella Mesquita,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),16.21128890674418,7.377058891472583,1.0,0.06932763010263443,1.0,-0.6625878214836121,1.0,-0.19849492609500885,1.0,-0.0033305694814771414,1.0,8.604642061982304e-05
9177,Elachistocleis erythrogaster,1,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),2.3991799908074576,0.04006407542905257,1.0,0.06352102756500244,1.0,0.5840628743171692,1.0,-0.1704365611076355,1.0,0.0004717678821180016,1.0,-3.56254204234574e-05
9178,Elachistocleis erythrogaster,3,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Possibly Extant (resident),4.676393950323183,0.42856150803949944,1.0,0.021576935425400734,1.0,0.5528759956359863,1.0,-0.19835008680820465,1.0,0.0019812106620520353,1.0,0.0002882206754293293
9179,Euparkerella cryptica,1,1,1,Sheila Andrade,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),0.04781924527356894,0.00011478842801433196,1.0,0.32790565490722656,1.0,0.05747031792998314,1.0,0.20133209228515625,1.0,-0.004825472831726074,1.0,0.00024991994723677635
9180,Euparkerella robusta,4,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Possibly Extinct,0.021498822981065084,2.367816084991854e-05,1.0,0.28370094299316406,1.0,-0.07204818725585938,1.0,0.1731719970703125,1.0,-0.0002883896231651306,1.0,1.3718381524085999e-05
9181,Euparkerella robusta,1,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),0.12794940418309525,0.0007811160439889326,1.0,0.28370094299316406,1.0,-0.07204818725585938,1.0,0.1731719970703125,1.0,-0.0002883896231651306,1.0,1.3718381524085999e-05
9182,Gastrotheca flamma,1,1,1,Sheila Andrade,2021,IUCN (International Union for Conservation of Nature) and Conservation International.,0,Extant (resident),0.14030383640497904,0.000600086212758791,1.0,0.026834487915039062,1.0,-0.6993274688720703,1.0,0.1204376295208931,1.0,0.0022774264216423035,0.0,0.0004499168135225773
9183,Gastrotheca flamma,3,1,1,Ibere Machado and Jennifer Luedtke,2021,IUCN (International Union for Conservation of Nature),0,Possibly Extant (resident),0.3513652223349611,0.0041195852793665,1.0,0.050317492336034775,1.0,-0.6724606156349182,1.0,0.1327243596315384,1.0,0.0024396879598498344,0.5002493375035688,0.0005419179215095937
9184,Gastrotheca prasina,1,1,1,Sheila Andrade,2021,IUCN (International Union for Conservation of Nature) and Conservation International.,0,Extant (resident),0.06623006021573999,0.000287031030732926,1.0,0.19354058802127838,1.0,-0.1825580596923828,1.0,-0.0845479965209961,1.0,0.0020340122282505035,1.0,7.847812958061695e-05
9185,Haddadus aramunha,1,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),3.353728671067315,0.6368479453348946,1.0,-0.1777390092611313,1.0,-0.8663144707679749,1.0,0.016741154715418816,1.0,0.0032102211844176054,0.9474254014548669,0.0003646689874585718
9186,Haddadus aramunha,3,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Possibly Extant (resident),0.43115838248214033,0.0041869335077957546,1.0,-0.33803367614746094,1.0,-1.2681465148925781,1.0,0.09442901611328125,1.0,0.0041976068168878555,1.0,0.0007848346140235662
9187,Haddadus aramunha,1,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),0.2465740122711007,0.0023373361994792887,1.0,-0.30799660086631775,1.0,-1.2011078596115112,1.0,0.09901322424411774,1.0,0.004189948085695505,1.0,0.0007658202084712684
9188,Haddadus plicifer,1,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),1.1223201130967955,0.02471815611950994,1.0,0.1938028186559677,1.0,0.021591126918792725,1.0,0.07102429866790771,1.0,0.004018751438707113,1.0,0.0005367376143112779
9189,Holoaden bradei,4,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Possibly Extinct,0.06924149870766828,0.0002854249532144206,1.0,0.40546607971191406,1.0,0.4299907684326172,1.0,0.11684513092041016,1.0,-0.004451476037502289,1.0,0.0001603923738002777
9190,Holoaden luederwaldti,3,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Possibly Extant (resident),0.6333772841942962,0.013780000479784789,1.0,0.38646554946899414,1.0,0.36095130443573,1.0,0.07415568083524704,1.0,-0.005425747483968735,1.0,0.00017509653116576374
9191,Holoaden luederwaldti,1,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),4.998154679637445,0.19381329152549545,1.0,0.3911321759223938,1.0,0.5189951658248901,1.0,0.029570119455456734,1.0,-0.004060637205839157,1.0,9.517370199318975e-05
9192,Holoaden pholeter,1,1,1,IUCN,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),0.09208572163191506,0.0006747719373476258,1.0,0.3309520184993744,1.0,0.10982918739318848,1.0,0.16939374804496765,1.0,-0.005982714239507914,1.0,0.0003667437413241714
9193,Holoaden suarezi,1,1,1,Gabryella Mesquita,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),6.20691808593788,0.3409092596610643,1.0,0.30204862356185913,1.0,0.2843199372291565,1.0,0.05153701454401016,1.0,-0.0013236510567367077,1.0,0.00041683990275487304
9194,Hyalinobatrachium mondolfii,1,1,1,IUCN,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),13.442750227990212,3.321316911657274,0.9880675762927882,0.19346371293067932,1.0,0.12266722321510315,1.0,-0.04459617659449577,1.0,-0.004456776659935713,1.0,-0.0015083284815773368
9195,Hyalinobatrachium mondolfii,1,1,1,Kelsey Neam & Sheila Andrade,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),63.2045321373618,88.11579287057775,0.9974494291081037,0.08889856934547424,1.0,0.11432694643735886,0.9936243318943152,-0.047992561012506485,0.9987248238499729,0.0032583519350737333,1.0,0.0013487996766343713
9196,Hyalinobatrachium mondolfii,1,1,1,Kelsey Neam,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),0.7322262029842599,0.042664694566012185,1.0,0.4435517191886902,1.0,0.786530077457428,1.0,0.08937441557645798,1.0,0.0049837008118629456,1.0,0.001220744801685214
9197,Hyalinobatrachium mondolfii,1,1,1,Kelsey Neam,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),2.724163731859852,0.4809220183932073,1.0,0.08416471630334854,1.0,-0.054579198360443115,1.0,-0.5314847230911255,1.0,0.000862150511238724,1.0,0.0001825739600462839
9198,Hyalinobatrachium mondolfii,1,1,1,Louise Hobin,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),0.7322262029550285,0.0426646945625156,1.0,0.3269529938697815,1.0,0.6357783675193787,1.0,-0.046274058520793915,1.0,-0.002530283061787486,1.0,-0.000532953767105937
9199,Hyalinobatrachium muiraquitan,1,1,1,Sheila Andrade,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),0.41237488784970067,0.0023236444738281166,1.0,-0.26860278844833374,1.0,-1.1279221773147583,1.0,-0.18334266543388367,1.0,0.009471897035837173,0.0,0.002647130750119686
9200,Hyalinobatrachium muiraquitan,1,1,1,Sheila Andrade,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),0.5131795488038267,0.007267890996737056,1.0,-0.26399803161621094,1.0,-1.1129722595214844,1.0,-0.18913650512695312,1.0,0.010222058743238449,0.0,0.0029124540742486715
9201,Hyalinobatrachium muiraquitan,3,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Possibly Extant (resident),24.966297098680375,23.07944372845709,1.0,-0.1382666826248169,1.0,-0.506995677947998,0.9976942375872149,-0.08655468374490738,0.9930831741326906,0.0064689298160374165,0.9838760848937578,0.0016906998353078961
9202,Hyla arborea,1,2,1,IUCN,2019,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant & Reintroduced (resident),2.13632653081985,0.12408074504041856,1.0,0.20237061381340027,1.0,-0.32312124967575073,1.0,1.3948979377746582,1.0,0.0023424732498824596,1.0,0.00030771203455515206
9203,Hyla arborea,1,1,1,IUCN,2019,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),90.60518850978242,6.291141059962486,,,,,,,,,,
9204,Hyla arborea,1,1,1,Louise Hobin,2019,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),186.92453301070353,206.87912442601493,,,,,,,,,,
9205,Hyla felixarabica,1,1,1,Christophe Dufresnes,2020,IUCN (International Union for Conservation of Nature),0,Extant (resident),19.62379822593046,7.254165445045846,0.9940845344579647,0.45755359530448914,1.0,0.5698418617248535,0.9822452730531563,0.2339041531085968,0.9940518911158411,-0.001965306233614683,0.9940063261232859,-7.554238982265815e-05
9206,Hyla felixarabica,1,1,1,Christophe Dufresnes,2020,IUCN (International Union for Conservation of Nature),0,Extant (resident),6.711600835091411,0.9116177457989928,0.9673772801973839,0.117842897772789,1.0,-0.20905660092830658,1.0,0.2941488027572632,1.0,0.0003024527686648071,1.0,1.1185546100023203e-05
9207,Hyla imitator,1,1,1,Sheila Andrade,2021,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),0.08742487718232023,0.0005068595964602273,1.0,0.16243362426757812,1.0,0.5640010833740234,1.0,-0.037616729736328125,0.0,0.005010545253753662,1.0,0.002063990570604801
9208,Hyla molleri,1,1,1,Louise Hobin,2020,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),59.502465831697705,38.73988513015361,0.997315750448438,-0.17423589527606964,1.0,-0.4888768494129181,0.9943084698526101,0.729248583316803,0.9728096364800756,0.0027069090865552425,0.9706800559389901,0.0005437122890725732
9209,Hyla orientalis,1,1,1,Christophe Dufresnes,2021,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),229.98316336254766,215.6626645347038,,,,,,,,,,
9210,Hyla savignyi,1,1,1,IUCN,2021,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),118.91779667547019,69.20509655932361,,,,,,,,,,
9211,Hylodes amnicola,1,1,1,Ibere Machado,2021,IUCN (International Union for Conservation of Nature),0,Extant (resident),0.2522272282801564,0.002024463125340863,1.0,0.3653430938720703,1.0,0.3046302795410156,1.0,0.023799894377589226,1.0,-0.006063057109713554,1.0,0.00012613086437340826
